"TIME","GEO","GEO_LABEL","UNIT","Value","Flag and Footnotes"
"2012","CY","Cyprus","Euro per kilogram, chain linked volumes (2010)","1.1316",""
"2012","CY","Cyprus","Purchasing power standard (PPS) per kilogram","1.2217",""
"2012","CY","Cyprus","Index, 2000=100","136.679","s"
"2012","LV","Latvia","Euro per kilogram","0.9545",""
"2012","LV","Latvia","Euro per kilogram, chain linked volumes (2010)","0.8518",""
"2012","LV","Latvia","Purchasing power standard (PPS) per kilogram","1.382",""
"2012","LV","Latvia","Index, 2000=100","105.454",""
"2012","LT","Lithuania","Euro per kilogram","0.8707",""
"2012","LT","Lithuania","Euro per kilogram, chain linked volumes (2010)","0.8039",""
"2012","LT","Lithuania","Purchasing power standard (PPS) per kilogram","1.4208",""
"2012","LT","Lithuania","Index, 2000=100","128.142","s"
"2012","LU","Luxembourg","Euro per kilogram","4.0887",""
"2012","LU","Luxembourg","Euro per kilogram, chain linked volumes (2010)","3.8051",""
"2012","LU","Luxembourg","Purchasing power standard (PPS) per kilogram","3.3307",""
"2012","LU","Luxembourg","Index, 2000=100","137.929",""
"2012","HU","Hungary","Euro per kilogram","1.1632",""
"2012","HU","Hungary","Euro per kilogram, chain linked volumes (2010)","1.1582",""
"2012","HU","Hungary","Purchasing power standard (PPS) per kilogram","1.9784",""
"2012","HU","Hungary","Index, 2000=100","171.756",""
"2012","MT","Malta","Euro per kilogram","1.6074",""
"2012","MT","Malta","Euro per kilogram, chain linked volumes (2010)","1.5424",""
"2012","MT","Malta","Purchasing power standard (PPS) per kilogram","2.0481",""
"2012","MT","Malta","Index, 2000=100","104.432","s"
"2012","NL","Netherlands","Euro per kilogram","3.6567",""
"2012","NL","Netherlands","Euro per kilogram, chain linked volumes (2010)","3.5976",""
"2012","NL","Netherlands","Purchasing power standard (PPS) per kilogram","3.2764",""
"2012","NL","Netherlands","Index, 2000=100","128.529",""
"2012","AT","Austria","Euro per kilogram","1.9471",""
"2012","AT","Austria","Euro per kilogram, chain linked volumes (2010)","1.8736",""
"2012","AT","Austria","Purchasing power standard (PPS) per kilogram","1.7677",""
"2012","AT","Austria","Index, 2000=100","119.532","b"
"2012","PL","Poland","Euro per kilogram","0.56","s"
"2012","PL","Poland","Euro per kilogram, chain linked volumes (2010)","0.5552","s"
"2012","PL","Poland","Purchasing power standard (PPS) per kilogram","0.9637","s"
"2012","PL","Poland","Index, 2000=100","121.589","s"
"2012","PT","Portugal","Euro per kilogram","1.0062",""
"2012","PT","Portugal","Euro per kilogram, chain linked volumes (2010)","1.0128",""
"2012","PT","Portugal","Purchasing power standard (PPS) per kilogram","1.2277",""
"2012","PT","Portugal","Index, 2000=100","121.644",""
"2012","RO","Romania","Euro per kilogram","0.3686","s"
"2012","RO","Romania","Euro per kilogram, chain linked volumes (2010)","0.3615","s"
"2012","RO","Romania","Purchasing power standard (PPS) per kilogram","0.7766","s"
"2012","RO","Romania","Index, 2000=100","75.358","s"
"2012","SI","Slovenia","Euro per kilogram","1.4131",""
"2012","SI","Slovenia","Euro per kilogram, chain linked volumes (2010)","1.3919",""
"2012","SI","Slovenia","Purchasing power standard (PPS) per kilogram","1.7203",""
"2012","SI","Slovenia","Index, 2000=100","171.03",""
"2012","SK","Slovakia","Euro per kilogram","1.1458",""
"2012","SK","Slovakia","Euro per kilogram, chain linked volumes (2010)","1.1129",""
"2012","SK","Slovakia","Purchasing power standard (PPS) per kilogram","1.6776",""
"2012","SK","Slovakia","Index, 2000=100","143.834",""
"2012","FI","Finland","Euro per kilogram","1.1224",""
"2012","FI","Finland","Euro per kilogram, chain linked volumes (2010)","1.0621",""
"2012","FI","Finland","Purchasing power standard (PPS) per kilogram","0.9126",""
"2012","FI","Finland","Index, 2000=100","117.436","s"
"2012","SE","Sweden","Euro per kilogram","1.9779",""
"2012","SE","Sweden","Euro per kilogram, chain linked volumes (2010)","1.768",""
"2012","SE","Sweden","Purchasing power standard (PPS) per kilogram","1.4694",""
"2012","SE","Sweden","Index, 2000=100","105.498",""
"2012","UK","United Kingdom","Euro per kilogram","3.7585",""
"2012","UK","United Kingdom","Euro per kilogram, chain linked volumes (2010)","3.4247",""
"2012","UK","United Kingdom","Purchasing power standard (PPS) per kilogram","3.2085",""
"2012","UK","United Kingdom","Index, 2000=100","159.648",""
"2012","IS","Iceland","Euro per kilogram","1.5792",""
"2012","IS","Iceland","Euro per kilogram, chain linked volumes (2010)","1.4696",""
"2012","IS","Iceland","Purchasing power standard (PPS) per kilogram","1.3689",""
"2012","IS","Iceland","Index, 2000=100",":",""
"2012","NO","Norway","Euro per kilogram","2.886",""
"2012","NO","Norway","Euro per kilogram, chain linked volumes (2010)","2.4439",""
"2012","NO","Norway","Purchasing power standard (PPS) per kilogram","1.7634",""
"2012","NO","Norway","Index, 2000=100",":",""
"2012","CH","Switzerland","Euro per kilogram","5.3246",""
"2012","CH","Switzerland","Euro per kilogram, chain linked volumes (2010)","4.6417",""
"2012","CH","Switzerland","Purchasing power standard (PPS) per kilogram","3.501",""
"2012","CH","Switzerland","Index, 2000=100","114.461",""
"2012","MK","North Macedonia","Euro per kilogram","0.3892",""
"2012","MK","North Macedonia","Euro per kilogram, chain linked volumes (2010)","0.3716",""
"2012","MK","North Macedonia","Purchasing power standard (PPS) per kilogram","0.9309",""
"2012","MK","North Macedonia","Index, 2000=100",":",""
"2012","AL","Albania","Euro per kilogram","0.4574",""
"2012","AL","Albania","Euro per kilogram, chain linked volumes (2010)",":",""
"2012","AL","Albania","Purchasing power standard (PPS) per kilogram","1.0761",""
"2012","AL","Albania","Index, 2000=100",":",""
"2012","RS","Serbia","Euro per kilogram","0.3336",""
"2012","RS","Serbia","Euro per kilogram, chain linked volumes (2010)","0.3167",""
"2012","RS","Serbia","Purchasing power standard (PPS) per kilogram","0.734",""
"2012","RS","Serbia","Index, 2000=100",":",""
"2012","TR","Turkey","Euro per kilogram","0.7609",""
"2012","TR","Turkey","Euro per kilogram, chain linked volumes (2010)","0.7587",""
"2012","TR","Turkey","Purchasing power standard (PPS) per kilogram","1.275",""
"2012","TR","Turkey","Index, 2000=100","121.921",""
"2012","BA","Bosnia and Herzegovina","Euro per kilogram",":",""
"2012","BA","Bosnia and Herzegovina","Euro per kilogram, chain linked volumes (2010)",":",""
"2012","BA","Bosnia and Herzegovina","Purchasing power standard (PPS) per kilogram",":",""
"2012","BA","Bosnia and Herzegovina","Index, 2000=100",":",""
"2013","EU27_2020","European Union - 27 countries (from 2020)","Euro per kilogram","1.9093","s"
"2013","EU27_2020","European Union - 27 countries (from 2020)","Euro per kilogram, chain linked volumes (2010)","1.8387","s"
"2013","EU27_2020","European Union - 27 countries (from 2020)","Purchasing power standard (PPS) per kilogram","1.9093","s"
"2013","EU27_2020","European Union - 27 countries (from 2020)","Index, 2000=100","126.576","s"
"2013","EU28","European Union - 28 countries (2013-2020)","Euro per kilogram","2.0651","s"
"2013","EU28","European Union - 28 countries (2013-2020)","Euro per kilogram, chain linked volumes (2010)","1.9807","s"
"2013","EU28","European Union - 28 countries (2013-2020)","Purchasing power standard (PPS) per kilogram","2.0273","s"
"2013","EU28","European Union - 28 countries (2013-2020)","Index, 2000=100","130.489","s"
"2013","BE","Belgium","Euro per kilogram","2.5894",""
"2013","BE","Belgium","Euro per kilogram, chain linked volumes (2010)","2.4632",""
"2013","BE","Belgium","Purchasing power standard (PPS) per kilogram","2.317",""
"2013","BE","Belgium","Index, 2000=100","123.02","s"
"2013","BG","Bulgaria","Euro per kilogram","0.3376","s"
"2013","BG","Bulgaria","Euro per kilogram, chain linked volumes (2010)","0.3159","s"
"2013","BG","Bulgaria","Purchasing power standard (PPS) per kilogram","0.7003","s"
"2013","BG","Bulgaria","Index, 2000=100","129.66","s"
"2013","CZ","Czechia","Euro per kilogram","1.017",""
"2013","CZ","Czechia","Euro per kilogram, chain linked volumes (2010)","1.0152",""
"2013","CZ","Czechia","Purchasing power standard (PPS) per kilogram","1.4907",""
"2013","CZ","Czechia","Index, 2000=100","159.225",""
"2013","DK","Denmark","Euro per kilogram","2.1015",""
"2013","DK","Denmark","Euro per kilogram, chain linked volumes (2010)","2.0246",""
"2013","DK","Denmark","Purchasing power standard (PPS) per kilogram","1.5372",""
"2013","DK","Denmark","Index, 2000=100","122.868",""
"2013","DE","Germany (until 1990 former territory of the FRG)","Euro per kilogram","2.1446",""
"2013","DE","Germany (until 1990 former territory of the FRG)","Euro per kilogram, chain linked volumes (2010)","2.0502",""
"2013","DE","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per kilogram","1.9967",""
"2013","DE","Germany (until 1990 former territory of the FRG)","Index, 2000=100","126.634",""
"2013","EE","Estonia","Euro per kilogram","0.5095",""
"2013","EE","Estonia","Euro per kilogram, chain linked volumes (2010)","0.4467",""
"2013","EE","Estonia","Purchasing power standard (PPS) per kilogram","0.7035",""
"2013","EE","Estonia","Index, 2000=100","91.089",""
"2013","IE","Ireland","Euro per kilogram","1.8785",""
"2013","IE","Ireland","Euro per kilogram, chain linked volumes (2010)","1.7876",""
"2013","IE","Ireland","Purchasing power standard (PPS) per kilogram","1.6703",""
"2013","IE","Ireland","Index, 2000=100","179.737",""
"2013","EL","Greece","Euro per kilogram","1.33",""
"2013","EL","Greece","Euro per kilogram, chain linked volumes (2010)","1.3562",""
"2013","EL","Greece","Purchasing power standard (PPS) per kilogram","1.5197",""
"2013","EL","Greece","Index, 2000=100","109.499","s"
"2013","ES","Spain","Euro per kilogram","2.6296",""
"2013","ES","Spain","Euro per kilogram, chain linked volumes (2010)","2.6227",""
"2013","ES","Spain","Purchasing power standard (PPS) per kilogram","2.811",""
"2013","ES","Spain","Index, 2000=100","207.943","s"
"2013","FR","France","Euro per kilogram","2.6924",""
"2013","FR","France","Euro per kilogram, chain linked volumes (2010)","2.6161",""
"2013","FR","France","Purchasing power standard (PPS) per kilogram","2.3929",""
"2013","FR","France","Index, 2000=100","131.274","s"
"2013","HR","Croatia","Euro per kilogram","1.0308",""
"2013","HR","Croatia","Euro per kilogram, chain linked volumes (2010)","1.0313",""
"2013","HR","Croatia","Purchasing power standard (PPS) per kilogram","1.5763",""
"2013","HR","Croatia","Index, 2000=100","97.936","s"
"2013","IT","Italy","Euro per kilogram","3.2162",""
"2013","IT","Italy","Euro per kilogram, chain linked volumes (2010)","3.0818",""
"2013","IT","Italy","Purchasing power standard (PPS) per kilogram","3.1467",""
"2013","IT","Italy","Index, 2000=100","148.719",""
"2013","CY","Cyprus","Euro per kilogram","1.4976",""
"2013","CY","Cyprus","Euro per kilogram, chain linked volumes (2010)","1.4633",""
"2013","CY","Cyprus","Purchasing power standard (PPS) per kilogram","1.5718",""
"2013","CY","Cyprus","Index, 2000=100","176.756","s"
"2013","LV","Latvia","Euro per kilogram","0.9127",""
"2013","LV","Latvia","Euro per kilogram, chain linked volumes (2010)","0.8062",""
"2013","LV","Latvia","Purchasing power standard (PPS) per kilogram","1.3162",""
"2013","LV","Latvia","Index, 2000=100","99.805",""
"2013","LT","Lithuania","Euro per kilogram","0.7549",""
"2013","LT","Lithuania","Euro per kilogram, chain linked volumes (2010)","0.6877",""
"2013","LT","Lithuania","Purchasing power standard (PPS) per kilogram","1.2283",""
"2013","LT","Lithuania","Index, 2000=100","109.623","s"
"2013","LU","Luxembourg","Euro per kilogram","4.1138",""
"2013","LU","Luxembourg","Euro per kilogram, chain linked volumes (2010)","3.7646",""
"2013","LU","Luxembourg","Purchasing power standard (PPS) per kilogram","3.3147",""
"2013","LU","Luxembourg","Index, 2000=100","136.461",""
"2013","HU","Hungary","Euro per kilogram","1.0366",""
"2013","HU","Hungary","Euro per kilogram, chain linked volumes (2010)","1.0287",""
"2013","HU","Hungary","Purchasing power standard (PPS) per kilogram","1.7762",""
"2013","HU","Hungary","Index, 2000=100","152.555",""
"2013","MT","Malta","Euro per kilogram","2.06",""
"2013","MT","Malta","Euro per kilogram, chain linked volumes (2010)","1.9425",""
"2013","MT","Malta","Purchasing power standard (PPS) per kilogram","2.5733",""
"2013","MT","Malta","Index, 2000=100","131.523","s"
"2013","NL","Netherlands","Euro per kilogram","3.8942",""
"2013","NL","Netherlands","Euro per kilogram, chain linked volumes (2010)","3.7829",""
"2013","NL","Netherlands","Purchasing power standard (PPS) per kilogram","3.5195",""
"2013","NL","Netherlands","Index, 2000=100","135.148",""
"2013","AT","Austria","Euro per kilogram","2.0173",""
"2013","AT","Austria","Euro per kilogram, chain linked volumes (2010)","1.9101",""
"2013","AT","Austria","Purchasing power standard (PPS) per kilogram","1.8256",""
"2013","AT","Austria","Index, 2000=100","121.859","b"
"2013","PL","Poland","Euro per kilogram","0.6008","s"
"2013","PL","Poland","Euro per kilogram, chain linked volumes (2010)","0.5958","s"
"2013","PL","Poland","Purchasing power standard (PPS) per kilogram","1.0324","s"
"2013","PL","Poland","Index, 2000=100","130.474","s"
"2013","PT","Portugal","Euro per kilogram","1.1686",""
"2013","PT","Portugal","Euro per kilogram, chain linked volumes (2010)","1.1504",""
"2013","PT","Portugal","Purchasing power standard (PPS) per kilogram","1.4444",""
"2013","PT","Portugal","Index, 2000=100","138.17",""
"2013","RO","Romania","Euro per kilogram","0.3995","s"
"2013","RO","Romania","Euro per kilogram, chain linked volumes (2010)","0.3755","s"
"2013","RO","Romania","Purchasing power standard (PPS) per kilogram","0.7928","s"
"2013","RO","Romania","Index, 2000=100","78.277","s"
"2013","SI","Slovenia","Euro per kilogram","1.449",""
"2013","SI","Slovenia","Euro per kilogram, chain linked volumes (2010)","1.4047",""
"2013","SI","Slovenia","Purchasing power standard (PPS) per kilogram","1.7704",""
"2013","SI","Slovenia","Index, 2000=100","172.606",""
"2013","SK","Slovakia","Euro per kilogram","1.2041",""
"2013","SK","Slovakia","Euro per kilogram, chain linked volumes (2010)","1.1635",""
"2013","SK","Slovakia","Purchasing power standard (PPS) per kilogram","1.7685",""
"2013","SK","Slovakia","Index, 2000=100","150.377",""
"2013","FI","Finland","Euro per kilogram","1.0059",""
"2013","FI","Finland","Euro per kilogram, chain linked volumes (2010)","0.9281",""
"2013","FI","Finland","Purchasing power standard (PPS) per kilogram","0.8014",""
"2013","FI","Finland","Index, 2000=100","102.616","s"
"2013","SE","Sweden","Euro per kilogram","1.9773",""
"2013","SE","Sweden","Euro per kilogram, chain linked volumes (2010)","1.7406",""
"2013","SE","Sweden","Purchasing power standard (PPS) per kilogram","1.4352",""
"2013","SE","Sweden","Index, 2000=100","103.863",""
"2013","UK","United Kingdom","Euro per kilogram","3.6907",""
"2013","UK","United Kingdom","Euro per kilogram, chain linked volumes (2010)","3.4566",""
"2013","UK","United Kingdom","Purchasing power standard (PPS) per kilogram","3.252",""
"2013","UK","United Kingdom","Index, 2000=100","161.136",""
"2013","IS","Iceland","Euro per kilogram","1.2895",""
"2013","IS","Iceland","Euro per kilogram, chain linked volumes (2010)","1.1869",""
"2013","IS","Iceland","Purchasing power standard (PPS) per kilogram","1.1023",""
"2013","IS","Iceland","Index, 2000=100",":",""
"2013","NO","Norway","Euro per kilogram","2.8564",""
"2013","NO","Norway","Euro per kilogram, chain linked volumes (2010)","2.4632",""
"2013","NO","Norway","Purchasing power standard (PPS) per kilogram","1.7815",""
"2013","NO","Norway","Index, 2000=100",":",""
"2013","CH","Switzerland","Euro per kilogram","5.1502",""
"2013","CH","Switzerland","Euro per kilogram, chain linked volumes (2010)","4.5847",""
"2013","CH","Switzerland","Purchasing power standard (PPS) per kilogram","3.4848",""
"2013","CH","Switzerland","Index, 2000=100","113.055",""
"2013","MK","North Macedonia","Euro per kilogram","0.4287",""
"2013","MK","North Macedonia","Euro per kilogram, chain linked volumes (2010)","0.3921",""
